tvg-name,tvg-id,tvg-logo,group-title,link
地理,地理,https://epg.112114.xyz/logo/地理.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227040/86502111.smil/index.m3u8?fmt=ts2hls
美妆,美妆,https://epg.112114.xyz/logo/美妆.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227021/86502160.smil/index.m3u8?fmt=ts2hls
解密,解密,https://epg.112114.xyz/logo/解密.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227023/86502069.smil/index.m3u8?fmt=ts2hls
星影,星影,https://epg.112114.xyz/logo/星影.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227042/86502073.smil/index.m3u8?fmt=ts2hls
美人,美人,https://epg.112114.xyz/logo/美人.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227015/86502099.smil/index.m3u8?fmt=ts2hls
财富天下,财富天下,https://epg.112114.xyz/logo/财富天下.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227068/95616594.smil/index.m3u8?fmt=ts2hls
精选,精选,https://epg.112114.xyz/logo/精选.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221227005/86441212.smil/index.m3u8?fmt=ts2hls
爱上4K,爱上4K,https://epg.112114.xyz/logo/爱上4K.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221227025/86502164.smil/index.m3u8?fmt=ts2hls
电视指南,电视指南,https://epg.112114.xyz/logo/电视指南.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221226969/86129034.smil/index.m3u8?fmt=ts2hls
魅力时尚,魅力时尚,https://epg.112114.xyz/logo/魅力时尚.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221226981/86440822.smil/index.m3u8?fmt=ts2hls
环球奇观,环球奇观,https://epg.112114.xyz/logo/环球奇观.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221226977/86128939.smil/index.m3u8?fmt=ts2hls
生态环境,生态环境,https://epg.112114.xyz/logo/生态环境.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221227029/86502215.smil/index.m3u8?fmt=ts2hls
环球旅游,环球旅游,https://epg.112114.xyz/logo/环球旅游.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221227033/86502177.smil/index.m3u8?fmt=ts2hls
家庭理财,家庭理财,https://epg.112114.xyz/logo/家庭理财.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221227031/86502127.smil/index.m3u8?fmt=ts2hls
证券服务,证券服务,https://epg.112114.xyz/logo/证券服务.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221227043/89471982.smil/index.m3u8?fmt=ts2hls
